District,Year,Crime_Type,Total,Source
Auraiya,2021,Juvenile SLL,5,NCRB
Auraiya,2022,Juvenile SLL,0,NCRB
Auraiya,2023,Juvenile SLL,0,NCRB
Auraiya,2018,Missing Persons,0,NCRB
Auraiya,2019,Missing Persons,0,NCRB
Auraiya,2020,Missing Persons,0,NCRB
Auraiya,2021,Missing Persons,40,NCRB
Auraiya,2022,Missing Persons,51,NCRB
Auraiya,2023,Missing Persons,145,NCRB
Auraiya,2016,SLL Crimes,1273,NCRB
Auraiya,2018,SLL Crimes,2370,NCRB
Auraiya,2019,SLL Crimes,2877,NCRB
Auraiya,2020,SLL Crimes,3441,NCRB
Auraiya,2021,SLL Crimes,1963,NCRB
Auraiya,2022,SLL Crimes,1629,NCRB
Auraiya,2023,SLL Crimes,3799,NCRB
Ayodhya,2014,Assault,40,Kaggle
Ayodhya,2015,Assault,215,Kaggle
Ayodhya,2016,Assault,425,Kaggle
Ayodhya,2017,Assault,737,Kaggle
Ayodhya,2018,Assault,973,Kaggle
Ayodhya,2019,Assault,421,Kaggle
Ayodhya,2020,Assault,981,Kaggle
Ayodhya,2021,Assault,657,Kaggle
Ayodhya,2022,Assault,791,Kaggle
Ayodhya,2023,Assault,982,Kaggle
Ayodhya,2014,Burglary,1147,Kaggle
Ayodhya,2015,Burglary,147,Kaggle
Ayodhya,2016,Burglary,126,Kaggle
Ayodhya,2017,Burglary,947,Kaggle
Ayodhya,2018,Burglary,821,Kaggle
Ayodhya,2019,Burglary,167,Kaggle
Ayodhya,2020,Burglary,497,Kaggle
Ayodhya,2021,Burglary,482,Kaggle
Ayodhya,2022,Burglary,811,Kaggle
Ayodhya,2023,Burglary,488,Kaggle
Ayodhya,2018,Crimes Against Children,523,NCRB
Ayodhya,2019,Crimes Against Children,272,NCRB
Ayodhya,2020,Crimes Against Children,234,NCRB
Ayodhya,2021,Crimes Against Children,326,NCRB
Ayodhya,2022,Crimes Against Children,301,NCRB
Ayodhya,2023,Crimes Against Children,271,NCRB
Ayodhya,2018,Crimes Against SCs,360,NCRB
Ayodhya,2019,Crimes Against SCs,216,NCRB
Ayodhya,2020,Crimes Against SCs,215,NCRB
Ayodhya,2021,Crimes Against SCs,199,NCRB
Ayodhya,2022,Crimes Against SCs,222,NCRB
Ayodhya,2023,Crimes Against SCs,236,NCRB
Ayodhya,2018,Crimes Against STs,0,NCRB
Ayodhya,2019,Crimes Against STs,0,NCRB
Ayodhya,2020,Crimes Against STs,0,NCRB
Ayodhya,2021,Crimes Against STs,0,NCRB
Ayodhya,2022,Crimes Against STs,0,NCRB
Ayodhya,2023,Crimes Against STs,0,NCRB
Ayodhya,2018,Crimes Against Women,976,NCRB
Ayodhya,2019,Crimes Against Women,829,NCRB
Ayodhya,2020,Crimes Against Women,781,NCRB
Ayodhya,2021,Crimes Against Women,721,NCRB
Ayodhya,2022,Crimes Against Women,797,NCRB
Ayodhya,2023,Crimes Against Women,786,NCRB
Ayodhya,2018,Cyber Crimes,42,NCRB
Ayodhya,2019,Cyber Crimes,43,NCRB
Ayodhya,2020,Cyber Crimes,65,NCRB
Ayodhya,2021,Cyber Crimes,31,NCRB
Ayodhya,2022,Cyber Crimes,77,NCRB
Ayodhya,2023,Cyber Crimes,80,NCRB
Ayodhya,2014,Cybercrime,661,Kaggle
Ayodhya,2015,Cybercrime,693,Kaggle
Ayodhya,2016,Cybercrime,910,Kaggle
Ayodhya,2017,Cybercrime,273,Kaggle
Ayodhya,2018,Cybercrime,104,Kaggle
Ayodhya,2019,Cybercrime,935,Kaggle
Ayodhya,2020,Cybercrime,901,Kaggle
Ayodhya,2021,Cybercrime,355,Kaggle
Ayodhya,2022,Cybercrime,258,Kaggle
Ayodhya,2023,Cybercrime,471,Kaggle
Ayodhya,2014,Dowry Deaths,403,Kaggle
Ayodhya,2015,Dowry Deaths,1023,Kaggle
Ayodhya,2016,Dowry Deaths,344,Kaggle
Ayodhya,2017,Dowry Deaths,90,Kaggle
Ayodhya,2018,Dowry Deaths,311,Kaggle
Ayodhya,2019,Dowry Deaths,692,Kaggle
Ayodhya,2020,Dowry Deaths,1070,Kaggle
Ayodhya,2021,Dowry Deaths,330,Kaggle
Ayodhya,2022,Dowry Deaths,789,Kaggle
Ayodhya,2023,Dowry Deaths,893,Kaggle
Ayodhya,2014,Fraud,825,Kaggle
Ayodhya,2015,Fraud,729,Kaggle
Ayodhya,2016,Fraud,1056,Kaggle
Ayodhya,2017,Fraud,630,Kaggle
Ayodhya,2018,Fraud,1160,Kaggle
Ayodhya,2019,Fraud,440,Kaggle
Ayodhya,2020,Fraud,142,Kaggle
Ayodhya,2021,Fraud,343,Kaggle
Ayodhya,2022,Fraud,1075,Kaggle
Ayodhya,2023,Fraud,183,Kaggle
Ayodhya,2018,IPC Crimes,4616,NCRB
Ayodhya,2019,IPC Crimes,5406,NCRB
Ayodhya,2020,IPC Crimes,5756,NCRB
Ayodhya,2021,IPC Crimes,5132,NCRB
Ayodhya,2022,IPC Crimes,4801,NCRB
Ayodhya,2023,IPC Crimes,5499,NCRB
Ayodhya,2018,Juvenile IPC,0,NCRB
Ayodhya,2019,Juvenile IPC,0,NCRB
Ayodhya,2020,Juvenile IPC,2,NCRB
Ayodhya,2021,Juvenile IPC,3,NCRB
Ayodhya,2022,Juvenile IPC,1,NCRB
Ayodhya,2023,Juvenile IPC,0,NCRB
Ayodhya,2018,Juvenile SLL,0,NCRB
Ayodhya,2019,Juvenile SLL,0,NCRB
Ayodhya,2020,Juvenile SLL,0,NCRB
Ayodhya,2021,Juvenile SLL,2,NCRB
Ayodhya,2022,Juvenile SLL,2,NCRB
Ayodhya,2023,Juvenile SLL,0,NCRB
Ayodhya,2014,Kidnapping,958,Kaggle
Ayodhya,2015,Kidnapping,916,Kaggle
Ayodhya,2016,Kidnapping,833,Kaggle
Ayodhya,2017,Kidnapping,373,Kaggle
Ayodhya,2018,Kidnapping,992,Kaggle
Ayodhya,2019,Kidnapping,117,Kaggle
Ayodhya,2020,Kidnapping,427,Kaggle
Ayodhya,2021,Kidnapping,269,Kaggle
Ayodhya,2022,Kidnapping,1168,Kaggle
Ayodhya,2023,Kidnapping,67,Kaggle
Ayodhya,2018,Missing Persons,0,NCRB
Ayodhya,2019,Missing Persons,0,NCRB
Ayodhya,2020,Missing Persons,0,NCRB
Ayodhya,2021,Missing Persons,109,NCRB
Ayodhya,2022,Missing Persons,112,NCRB
Ayodhya,2023,Missing Persons,84,NCRB
Ayodhya,2014,Murder,39,Kaggle
Ayodhya,2015,Murder,1102,Kaggle
Ayodhya,2016,Murder,737,Kaggle
Ayodhya,2017,Murder,468,Kaggle
Ayodhya,2018,Murder,865,Kaggle
Ayodhya,2019,Murder,1135,Kaggle
Ayodhya,2020,Murder,1067,Kaggle
Ayodhya,2021,Murder,1005,Kaggle
Ayodhya,2022,Murder,40,Kaggle
Ayodhya,2023,Murder,578,Kaggle
Ayodhya,2014,Rape,826,Kaggle
Ayodhya,2015,Rape,605,Kaggle
Ayodhya,2016,Rape,849,Kaggle
Ayodhya,2017,Rape,275,Kaggle
Ayodhya,2018,Rape,47,Kaggle
Ayodhya,2019,Rape,419,Kaggle
Ayodhya,2020,Rape,409,Kaggle
Ayodhya,2021,Rape,478,Kaggle
Ayodhya,2022,Rape,1017,Kaggle
Ayodhya,2023,Rape,428,Kaggle
Ayodhya,2014,Robbery,924,Kaggle
Ayodhya,2015,Robbery,1002,Kaggle
Ayodhya,2016,Robbery,1185,Kaggle
Ayodhya,2017,Robbery,337,Kaggle
Ayodhya,2018,Robbery,551,Kaggle
Ayodhya,2019,Robbery,402,Kaggle
Ayodhya,2020,Robbery,66,Kaggle
Ayodhya,2021,Robbery,718,Kaggle
Ayodhya,2022,Robbery,222,Kaggle
Ayodhya,2023,Robbery,121,Kaggle
Ayodhya,2018,SLL Crimes,2903,NCRB
Ayodhya,2019,SLL Crimes,3278,NCRB
Ayodhya,2020,SLL Crimes,3832,NCRB
Ayodhya,2021,SLL Crimes,3859,NCRB
Ayodhya,2022,SLL Crimes,3780,NCRB
Ayodhya,2023,SLL Crimes,4034,NCRB
Ayodhya,2014,Theft,219,Kaggle
Ayodhya,2015,Theft,1047,Kaggle
Ayodhya,2016,Theft,52,Kaggle
Ayodhya,2017,Theft,457,Kaggle
Ayodhya,2018,Theft,989,Kaggle
Ayodhya,2019,Theft,314,Kaggle
Ayodhya,2020,Theft,1177,Kaggle
Ayodhya,2021,Theft,615,Kaggle
Ayodhya,2022,Theft,565,Kaggle
Ayodhya,2023,Theft,383,Kaggle
Azamgarh,2016,Crimes Against Children,165,NCRB
Azamgarh,2018,Crimes Against Children,183,NCRB
Azamgarh,2019,Crimes Against Children,189,NCRB
Azamgarh,2020,Crimes Against Children,152,NCRB
Azamgarh,2021,Crimes Against Children,288,NCRB
Azamgarh,2022,Crimes Against Children,391,NCRB
Azamgarh,2023,Crimes Against Children,563,NCRB
Azamgarh,2016,Crimes Against SCs,185,NCRB
Azamgarh,2018,Crimes Against SCs,264,NCRB
Azamgarh,2019,Crimes Against SCs,207,NCRB
Azamgarh,2020,Crimes Against SCs,237,NCRB
Azamgarh,2021,Crimes Against SCs,198,NCRB
Azamgarh,2022,Crimes Against SCs,290,NCRB
Azamgarh,2023,Crimes Against SCs,321,NCRB
Azamgarh,2016,Crimes Against STs,6,NCRB
Azamgarh,2016,Crimes Against STs,0,NCRB
Azamgarh,2018,Crimes Against STs,0,NCRB
Azamgarh,2019,Crimes Against STs,0,NCRB
Azamgarh,2020,Crimes Against STs,3,NCRB
Azamgarh,2021,Crimes Against STs,4,NCRB
Azamgarh,2022,Crimes Against STs,3,NCRB
Azamgarh,2023,Crimes Against STs,4,NCRB
Azamgarh,2016,Crimes Against Women,651,NCRB
Azamgarh,2018,Crimes Against Women,770,NCRB
Azamgarh,2019,Crimes Against Women,878,NCRB
Azamgarh,2020,Crimes Against Women,762,NCRB
Azamgarh,2021,Crimes Against Women,711,NCRB
Azamgarh,2022,Crimes Against Women,1229,NCRB
Azamgarh,2023,Crimes Against Women,1746,NCRB
Azamgarh,2018,Cyber Crimes,102,NCRB
Azamgarh,2019,Cyber Crimes,71,NCRB
Azamgarh,2020,Cyber Crimes,97,NCRB
Azamgarh,2021,Cyber Crimes,63,NCRB
Azamgarh,2022,Cyber Crimes,130,NCRB
Azamgarh,2023,Cyber Crimes,203,NCRB
Azamgarh,2016,IPC Crimes,4121,NCRB
Azamgarh,2018,IPC Crimes,3959,NCRB
Azamgarh,2019,IPC Crimes,4207,NCRB
Azamgarh,2020,IPC Crimes,4414,NCRB
Azamgarh,2021,IPC Crimes,4778,NCRB
Azamgarh,2022,IPC Crimes,7846,NCRB
Azamgarh,2023,IPC Crimes,9332,NCRB
Azamgarh,2018,Juvenile IPC,0,NCRB
Azamgarh,2019,Juvenile IPC,53,NCRB
Azamgarh,2020,Juvenile IPC,0,NCRB
Azamgarh,2021,Juvenile IPC,0,NCRB
Azamgarh,2022,Juvenile IPC,0,NCRB
Azamgarh,2023,Juvenile IPC,0,NCRB
Azamgarh,2018,Juvenile SLL,0,NCRB
Azamgarh,2019,Juvenile SLL,1,NCRB
Azamgarh,2020,Juvenile SLL,0,NCRB
Azamgarh,2021,Juvenile SLL,0,NCRB
Azamgarh,2022,Juvenile SLL,0,NCRB
Azamgarh,2023,Juvenile SLL,0,NCRB
Azamgarh,2018,Missing Persons,0,NCRB
Azamgarh,2019,Missing Persons,0,NCRB
Azamgarh,2020,Missing Persons,0,NCRB
Azamgarh,2021,Missing Persons,406,NCRB
Azamgarh,2022,Missing Persons,281,NCRB
Azamgarh,2023,Missing Persons,495,NCRB
Azamgarh,2016,SLL Crimes,1555,NCRB
Azamgarh,2018,SLL Crimes,1656,NCRB
Azamgarh,2019,SLL Crimes,2069,NCRB
Azamgarh,2020,SLL Crimes,1828,NCRB
Azamgarh,2021,SLL Crimes,1564,NCRB
Azamgarh,2022,SLL Crimes,2565,NCRB
Azamgarh,2023,SLL Crimes,8321,NCRB
Badaun,2016,Crimes Against Children,289,NCRB
Badaun,2018,Crimes Against Children,191,NCRB
Badaun,2019,Crimes Against Children,63,NCRB
Badaun,2020,Crimes Against Children,176,NCRB
Badaun,2021,Crimes Against Children,193,NCRB
Badaun,2022,Crimes Against Children,263,NCRB
Badaun,2023,Crimes Against Children,202,NCRB
Badaun,2016,Crimes Against SCs,87,NCRB
Badaun,2018,Crimes Against SCs,171,NCRB
Badaun,2019,Crimes Against SCs,103,NCRB
Badaun,2020,Crimes Against SCs,95,NCRB
Badaun,2021,Crimes Against SCs,108,NCRB
Badaun,2022,Crimes Against SCs,168,NCRB
Badaun,2023,Crimes Against SCs,172,NCRB
Badaun,2016,Crimes Against STs,5,NCRB
Badaun,2016,Crimes Against STs,0,NCRB
Badaun,2018,Crimes Against STs,0,NCRB
Badaun,2019,Crimes Against STs,1,NCRB
Badaun,2020,Crimes Against STs,0,NCRB
Badaun,2021,Crimes Against STs,0,NCRB
Badaun,2022,Crimes Against STs,0,NCRB
Badaun,2023,Crimes Against STs,0,NCRB
Badaun,2016,Crimes Against Women,684,NCRB
Badaun,2018,Crimes Against Women,957,NCRB
Badaun,2019,Crimes Against Women,577,NCRB
Badaun,2020,Crimes Against Women,611,NCRB
Badaun,2021,Crimes Against Women,777,NCRB
Badaun,2022,Crimes Against Women,1234,NCRB
Badaun,2023,Crimes Against Women,1183,NCRB
Badaun,2018,Cyber Crimes,49,NCRB
Badaun,2019,Cyber Crimes,28,NCRB
Badaun,2020,Cyber Crimes,26,NCRB
Badaun,2021,Cyber Crimes,36,NCRB
Badaun,2022,Cyber Crimes,61,NCRB
Badaun,2023,Cyber Crimes,66,NCRB
Badaun,2016,IPC Crimes,3725,NCRB
Badaun,2018,IPC Crimes,4291,NCRB
Badaun,2019,IPC Crimes,3247,NCRB
Badaun,2020,IPC Crimes,3625,NCRB
Badaun,2021,IPC Crimes,4116,NCRB
Badaun,2022,IPC Crimes,5856,NCRB
Badaun,2023,IPC Crimes,5639,NCRB
Badaun,2018,Juvenile IPC,17,NCRB
Badaun,2019,Juvenile IPC,20,NCRB
Badaun,2020,Juvenile IPC,18,NCRB
Badaun,2021,Juvenile IPC,11,NCRB
Badaun,2022,Juvenile IPC,16,NCRB
Badaun,2023,Juvenile IPC,20,NCRB
Badaun,2018,Juvenile SLL,0,NCRB
Badaun,2019,Juvenile SLL,7,NCRB
Badaun,2020,Juvenile SLL,2,NCRB
Badaun,2021,Juvenile SLL,5,NCRB
Badaun,2022,Juvenile SLL,20,NCRB
Badaun,2023,Juvenile SLL,14,NCRB
Badaun,2018,Missing Persons,0,NCRB
Badaun,2019,Missing Persons,0,NCRB
Badaun,2020,Missing Persons,0,NCRB
Badaun,2021,Missing Persons,136,NCRB
Badaun,2022,Missing Persons,198,NCRB
Badaun,2023,Missing Persons,193,NCRB
Badaun,2016,SLL Crimes,3996,NCRB
Badaun,2018,SLL Crimes,3348,NCRB
Badaun,2019,SLL Crimes,3746,NCRB
Badaun,2020,SLL Crimes,3692,NCRB
Badaun,2021,SLL Crimes,5273,NCRB
Badaun,2022,SLL Crimes,7440,NCRB
Badaun,2023,SLL Crimes,4337,NCRB
Baghpat,2016,Crimes Against Children,136,NCRB
Baghpat,2018,Crimes Against Children,187,NCRB
Baghpat,2019,Crimes Against Children,175,NCRB
Baghpat,2020,Crimes Against Children,163,NCRB
Baghpat,2021,Crimes Against Children,242,NCRB
Baghpat,2022,Crimes Against Children,268,NCRB
Baghpat,2023,Crimes Against Children,221,NCRB
Baghpat,2016,Crimes Against SCs,26,NCRB
Baghpat,2018,Crimes Against SCs,55,NCRB
Baghpat,2019,Crimes Against SCs,59,NCRB
Baghpat,2020,Crimes Against SCs,47,NCRB
Baghpat,2021,Crimes Against SCs,53,NCRB
Baghpat,2022,Crimes Against SCs,70,NCRB
Baghpat,2023,Crimes Against SCs,45,NCRB
Baghpat,2016,Crimes Against STs,3,NCRB
Baghpat,2016,Crimes Against STs,0,NCRB
Baghpat,2018,Crimes Against STs,0,NCRB
Baghpat,2019,Crimes Against STs,0,NCRB
Baghpat,2020,Crimes Against STs,0,NCRB
Baghpat,2021,Crimes Against STs,0,NCRB
Baghpat,2022,Crimes Against STs,0,NCRB
Baghpat,2023,Crimes Against STs,0,NCRB
Baghpat,2016,Crimes Against Women,365,NCRB
Baghpat,2018,Crimes Against Women,335,NCRB
Baghpat,2019,Crimes Against Women,422,NCRB
Baghpat,2020,Crimes Against Women,401,NCRB
Baghpat,2021,Crimes Against Women,469,NCRB
Baghpat,2022,Crimes Against Women,606,NCRB
Baghpat,2023,Crimes Against Women,534,NCRB
Baghpat,2018,Cyber Crimes,27,NCRB
Baghpat,2019,Cyber Crimes,35,NCRB
Baghpat,2020,Cyber Crimes,70,NCRB
Baghpat,2021,Cyber Crimes,92,NCRB
Baghpat,2022,Cyber Crimes,260,NCRB
Baghpat,2023,Cyber Crimes,335,NCRB
Baghpat,2016,IPC Crimes,2139,NCRB
Baghpat,2018,IPC Crimes,2573,NCRB
Baghpat,2019,IPC Crimes,2655,NCRB
Baghpat,2020,IPC Crimes,2922,NCRB
Baghpat,2021,IPC Crimes,3611,NCRB
Baghpat,2022,IPC Crimes,3792,NCRB
Baghpat,2023,IPC Crimes,3281,NCRB
Baghpat,2018,Juvenile IPC,0,NCRB
Baghpat,2019,Juvenile IPC,0,NCRB
Baghpat,2020,Juvenile IPC,0,NCRB
Baghpat,2021,Juvenile IPC,0,NCRB
Baghpat,2022,Juvenile IPC,0,NCRB
Baghpat,2023,Juvenile IPC,0,NCRB
Baghpat,2018,Juvenile SLL,0,NCRB
Baghpat,2019,Juvenile SLL,0,NCRB
Baghpat,2020,Juvenile SLL,0,NCRB
Baghpat,2021,Juvenile SLL,0,NCRB
Baghpat,2022,Juvenile SLL,0,NCRB
Baghpat,2023,Juvenile SLL,0,NCRB
Baghpat,2018,Missing Persons,0,NCRB
Baghpat,2019,Missing Persons,0,NCRB
Baghpat,2020,Missing Persons,0,NCRB
Baghpat,2021,Missing Persons,163,NCRB
Baghpat,2022,Missing Persons,200,NCRB
Baghpat,2023,Missing Persons,120,NCRB
Baghpat,2016,SLL Crimes,2011,NCRB
Baghpat,2018,SLL Crimes,2417,NCRB
Baghpat,2019,SLL Crimes,2363,NCRB
Baghpat,2020,SLL Crimes,1950,NCRB
Baghpat,2021,SLL Crimes,2016,NCRB
Baghpat,2022,SLL Crimes,1488,NCRB
Baghpat,2023,SLL Crimes,4409,NCRB
Bahraich,2016,Crimes Against Children,157,NCRB
Bahraich,2018,Crimes Against Children,114,NCRB
Bahraich,2019,Crimes Against Children,227,NCRB
Bahraich,2020,Crimes Against Children,133,NCRB
Bahraich,2021,Crimes Against Children,271,NCRB
Bahraich,2022,Crimes Against Children,348,NCRB
Bahraich,2023,Crimes Against Children,474,NCRB
Bahraich,2016,Crimes Against SCs,221,NCRB
Bahraich,2018,Crimes Against SCs,246,NCRB
Bahraich,2019,Crimes Against SCs,246,NCRB
Bahraich,2020,Crimes Against SCs,352,NCRB
Bahraich,2021,Crimes Against SCs,323,NCRB
Bahraich,2022,Crimes Against SCs,347,NCRB
Bahraich,2023,Crimes Against SCs,348,NCRB
Bahraich,2016,Crimes Against STs,2,NCRB
Bahraich,2016,Crimes Against STs,0,NCRB
Bahraich,2018,Crimes Against STs,0,NCRB
Bahraich,2019,Crimes Against STs,0,NCRB
Bahraich,2020,Crimes Against STs,0,NCRB
Bahraich,2021,Crimes Against STs,0,NCRB
Bahraich,2022,Crimes Against STs,0,NCRB
Bahraich,2023,Crimes Against STs,0,NCRB
Bahraich,2016,Crimes Against Women,682,NCRB
Bahraich,2018,Crimes Against Women,976,NCRB
Bahraich,2019,Crimes Against Women,1124,NCRB
Bahraich,2020,Crimes Against Women,918,NCRB
Bahraich,2021,Crimes Against Women,1417,NCRB
Bahraich,2022,Crimes Against Women,2042,NCRB
Bahraich,2023,Crimes Against Women,2074,NCRB
Bahraich,2018,Cyber Crimes,48,NCRB
Bahraich,2019,Cyber Crimes,62,NCRB
Bahraich,2020,Cyber Crimes,93,NCRB
Bahraich,2021,Cyber Crimes,56,NCRB
Bahraich,2022,Cyber Crimes,79,NCRB
Bahraich,2023,Cyber Crimes,125,NCRB
Bahraich,2016,IPC Crimes,3458,NCRB
Bahraich,2018,IPC Crimes,4141,NCRB
Bahraich,2019,IPC Crimes,7061,NCRB
Bahraich,2020,IPC Crimes,5689,NCRB
Bahraich,2021,IPC Crimes,5822,NCRB
Bahraich,2022,IPC Crimes,8050,NCRB
Bahraich,2023,IPC Crimes,8485,NCRB
Bahraich,2018,Juvenile IPC,0,NCRB
Bahraich,2019,Juvenile IPC,0,NCRB
Bahraich,2020,Juvenile IPC,0,NCRB
Bahraich,2021,Juvenile IPC,0,NCRB
Bahraich,2022,Juvenile IPC,5,NCRB
Bahraich,2023,Juvenile IPC,1,NCRB
Bahraich,2018,Juvenile SLL,0,NCRB
Bahraich,2019,Juvenile SLL,1,NCRB
Bahraich,2020,Juvenile SLL,0,NCRB
Bahraich,2021,Juvenile SLL,0,NCRB
Bahraich,2022,Juvenile SLL,9,NCRB
Bahraich,2023,Juvenile SLL,15,NCRB
Bahraich,2018,Missing Persons,0,NCRB
Bahraich,2019,Missing Persons,0,NCRB
Bahraich,2020,Missing Persons,0,NCRB
Bahraich,2021,Missing Persons,0,NCRB
Bahraich,2022,Missing Persons,263,NCRB
Bahraich,2023,Missing Persons,182,NCRB
Bahraich,2016,SLL Crimes,2655,NCRB
Bahraich,2018,SLL Crimes,2754,NCRB
Bahraich,2019,SLL Crimes,2867,NCRB
Bahraich,2020,SLL Crimes,3570,NCRB
Bahraich,2021,SLL Crimes,3324,NCRB
Bahraich,2022,SLL Crimes,3265,NCRB
Bahraich,2023,SLL Crimes,4264,NCRB
Ballia,2014,Assault,695,Kaggle
Ballia,2015,Assault,344,Kaggle
Ballia,2016,Assault,264,Kaggle
Ballia,2017,Assault,655,Kaggle
Ballia,2018,Assault,216,Kaggle
Ballia,2019,Assault,712,Kaggle
Ballia,2020,Assault,65,Kaggle
Ballia,2021,Assault,778,Kaggle
Ballia,2022,Assault,652,Kaggle
Ballia,2023,Assault,1192,Kaggle
Ballia,2014,Burglary,435,Kaggle
Ballia,2015,Burglary,108,Kaggle
Ballia,2016,Burglary,32,Kaggle
Ballia,2017,Burglary,759,Kaggle
Ballia,2018,Burglary,719,Kaggle
Ballia,2019,Burglary,386,Kaggle
Ballia,2020,Burglary,853,Kaggle
Ballia,2021,Burglary,547,Kaggle
Ballia,2022,Burglary,302,Kaggle
Ballia,2023,Burglary,580,Kaggle
Ballia,2016,Crimes Against Children,247,NCRB
Ballia,2018,Crimes Against Children,397,NCRB
Ballia,2019,Crimes Against Children,193,NCRB
Ballia,2020,Crimes Against Children,97,NCRB
Ballia,2021,Crimes Against Children,131,NCRB
Ballia,2022,Crimes Against Children,172,NCRB
Ballia,2023,Crimes Against Children,218,NCRB
Ballia,2016,Crimes Against SCs,202,NCRB
Ballia,2018,Crimes Against SCs,85,NCRB
Ballia,2019,Crimes Against SCs,65,NCRB
Ballia,2020,Crimes Against SCs,92,NCRB
Ballia,2021,Crimes Against SCs,122,NCRB
Ballia,2022,Crimes Against SCs,163,NCRB
Ballia,2023,Crimes Against SCs,160,NCRB
Ballia,2016,Crimes Against STs,2,NCRB
Ballia,2016,Crimes Against STs,0,NCRB
Ballia,2018,Crimes Against STs,0,NCRB
Ballia,2019,Crimes Against STs,7,NCRB
Ballia,2020,Crimes Against STs,0,NCRB
Ballia,2021,Crimes Against STs,0,NCRB
Ballia,2022,Crimes Against STs,0,NCRB
Ballia,2023,Crimes Against STs,0,NCRB
Ballia,2016,Crimes Against Women,489,NCRB
Ballia,2018,Crimes Against Women,764,NCRB
Ballia,2019,Crimes Against Women,543,NCRB
Ballia,2020,Crimes Against Women,370,NCRB
Ballia,2021,Crimes Against Women,470,NCRB
Ballia,2022,Crimes Against Women,611,NCRB
Ballia,2023,Crimes Against Women,677,NCRB
Ballia,2018,Cyber Crimes,35,NCRB
Ballia,2019,Cyber Crimes,51,NCRB
Ballia,2020,Cyber Crimes,28,NCRB
Ballia,2021,Cyber Crimes,50,NCRB
Ballia,2022,Cyber Crimes,71,NCRB
Ballia,2023,Cyber Crimes,82,NCRB
Ballia,2014,Cybercrime,420,Kaggle
Ballia,2015,Cybercrime,993,Kaggle
Ballia,2016,Cybercrime,273,Kaggle
Ballia,2017,Cybercrime,767,Kaggle
Ballia,2018,Cybercrime,214,Kaggle
Ballia,2019,Cybercrime,715,Kaggle
Ballia,2020,Cybercrime,698,Kaggle
Ballia,2021,Cybercrime,208,Kaggle
Ballia,2022,Cybercrime,882,Kaggle
Ballia,2023,Cybercrime,753,Kaggle
Ballia,2014,Dowry Deaths,435,Kaggle
Ballia,2015,Dowry Deaths,813,Kaggle
Ballia,2016,Dowry Deaths,683,Kaggle
Ballia,2017,Dowry Deaths,522,Kaggle
Ballia,2018,Dowry Deaths,978,Kaggle
Ballia,2019,Dowry Deaths,561,Kaggle
Ballia,2020,Dowry Deaths,781,Kaggle
Ballia,2021,Dowry Deaths,236,Kaggle
Ballia,2022,Dowry Deaths,1180,Kaggle
Ballia,2023,Dowry Deaths,288,Kaggle
Ballia,2014,Fraud,941,Kaggle
Ballia,2015,Fraud,337,Kaggle
Ballia,2016,Fraud,394,Kaggle
Ballia,2017,Fraud,405,Kaggle
Ballia,2018,Fraud,1072,Kaggle
Ballia,2019,Fraud,384,Kaggle
Ballia,2020,Fraud,509,Kaggle
Ballia,2021,Fraud,865,Kaggle
Ballia,2022,Fraud,1019,Kaggle
Ballia,2023,Fraud,146,Kaggle
Ballia,2016,IPC Crimes,2796,NCRB
Ballia,2018,IPC Crimes,2780,NCRB
Ballia,2019,IPC Crimes,1504,NCRB
Ballia,2020,IPC Crimes,1811,NCRB
Ballia,2021,IPC Crimes,2396,NCRB
Ballia,2022,IPC Crimes,4075,NCRB
Ballia,2023,IPC Crimes,5256,NCRB
Ballia,2018,Juvenile IPC,0,NCRB
Ballia,2019,Juvenile IPC,0,NCRB
Ballia,2020,Juvenile IPC,0,NCRB
Ballia,2021,Juvenile IPC,0,NCRB
Ballia,2022,Juvenile IPC,0,NCRB
Ballia,2023,Juvenile IPC,0,NCRB
Ballia,2018,Juvenile SLL,0,NCRB
Ballia,2019,Juvenile SLL,0,NCRB
Ballia,2020,Juvenile SLL,0,NCRB
Ballia,2021,Juvenile SLL,0,NCRB
Ballia,2022,Juvenile SLL,0,NCRB
Ballia,2023,Juvenile SLL,0,NCRB
Ballia,2014,Kidnapping,998,Kaggle
Ballia,2015,Kidnapping,979,Kaggle
Ballia,2016,Kidnapping,710,Kaggle
Ballia,2017,Kidnapping,159,Kaggle
Ballia,2018,Kidnapping,1034,Kaggle
Ballia,2019,Kidnapping,230,Kaggle
Ballia,2020,Kidnapping,136,Kaggle
Ballia,2021,Kidnapping,354,Kaggle
Ballia,2022,Kidnapping,431,Kaggle
Ballia,2023,Kidnapping,621,Kaggle
Ballia,2018,Missing Persons,0,NCRB
Ballia,2019,Missing Persons,0,NCRB
Ballia,2020,Missing Persons,0,NCRB
Ballia,2021,Missing Persons,173,NCRB
Ballia,2022,Missing Persons,357,NCRB
Ballia,2023,Missing Persons,341,NCRB
Ballia,2014,Murder,764,Kaggle
Ballia,2015,Murder,691,Kaggle
Ballia,2016,Murder,110,Kaggle
Ballia,2017,Murder,863,Kaggle
Ballia,2018,Murder,1035,Kaggle
Ballia,2019,Murder,432,Kaggle
Ballia,2020,Murder,446,Kaggle
Ballia,2021,Murder,729,Kaggle
Ballia,2022,Murder,1013,Kaggle
Ballia,2023,Murder,1171,Kaggle
Ballia,2014,Rape,1181,Kaggle
